,State_Name,Crop_Type,Crop,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield_ton_per_hec
250,arunachal pradesh,kharif,sesamum,30,15,30,6.62,1712.66,11.2,67.0,45.0,0.6716417910447762
251,arunachal pradesh,kharif,soyabean,20,60,20,5.5,1712.66,11.2,186.0,219.0,1.1774193548387095
252,arunachal pradesh,kharif,sunflower,50,60,30,5.48,1712.66,11.2,37.0,16.0,0.4324324324324324
253,arunachal pradesh,rabi,rapeseed,50,40,20,4.92,241.78000000000003,1.1800000000000002,1250.0,1115.0,0.892
254,arunachal pradesh,rabi,wheat,60,30,30,6.12,241.78000000000003,1.1800000000000002,65.0,65.0,1.0
255,assam,kharif,rice,80,40,40,5.36,1543.76,27.33333333333333,83560.0,43512.0,0.5207276208712303
256,assam,kharif,cotton,120,40,20,5.42,1543.76,27.33333333333333,8.0,4.0,0.5
257,assam,kharif,jute,80,40,40,5.48,1543.76,27.33333333333333,8120.0,52544.0,6.470935960591133
258,assam,kharif,maize,80,40,20,5.46,1543.76,27.33333333333333,46.0,30.0,0.6521739130434783
259,assam,rabi,rapeseed,50,40,20,4.92,127.68,20.8,25501.0,16865.0,0.6613466138582801
260,assam,rabi,wheat,60,30,30,6.3,127.68,20.8,12675.0,15645.0,1.2343195266272189
261,assam,summer,rice,80,40,40,5.52,497.88,25.03333333333333,8850.0,12831.0,1.4498305084745762
262,assam,whole year,arecanut,100,40,140,6.18,2169.32,23.73636363636364,7160.0,5360.0,0.7486033519553073
263,assam,whole year,onion,120,60,65,6.08,2169.32,23.73636363636364,1245.0,1868.0,1.5004016064257029
264,assam,whole year,potato,180,60,90,5.12,2169.32,23.73636363636364,10610.0,165586.0,15.606597549481622
265,assam,whole year,sesamum,30,15,30,6.6,2169.32,23.73636363636364,1420.0,852.0,0.6
266,assam,whole year,sweetpotato,90,20,120,4.82,2169.32,23.73636363636364,849.0,2123.0,2.5005889281507656
267,assam,whole year,tapioca,50,50,50,5.66,2169.32,23.73636363636364,42.0,210.0,5.0
268,assam,whole year,turmeric,25,60,100,4.92,2169.32,23.73636363636364,760.0,608.0,0.8
269,assam,rabi,rice,80,40,40,5.4,127.68,20.8,103015.0,76589.0,0.7434742513226229
270,assam,kharif,rice,80,40,40,5.52,1543.76,27.33333333333333,29514.0,14056.0,0.4762485600054211
271,assam,kharif,cotton,120,40,20,5.46,1543.76,27.33333333333333,11.0,4.0,0.3636363636363636
272,assam,kharif,jute,80,40,40,5.36,1543.76,27.33333333333333,5925.0,63278.0,10.679831223628693
273,assam,kharif,maize,80,40,20,5.48,1543.76,27.33333333333333,375.0,228.0,0.608
274,assam,rabi,rapeseed,50,40,20,4.88,127.68,20.8,13347.0,8304.0,0.6221622836592493
275,assam,rabi,wheat,60,30,30,6.8,127.68,20.8,5397.0,6458.0,1.1965906985362238
276,assam,summer,rice,80,40,40,5.58,497.88,25.03333333333333,6366.0,5462.0,0.8579956016336789
277,assam,whole year,arecanut,100,40,140,5.98,2169.32,23.73636363636364,2950.0,3521.0,1.1935593220338985
278,assam,whole year,onion,120,60,65,5.84,2169.32,23.73636363636364,327.0,654.0,2.0
279,assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,2720.0,21843.0,8.030514705882354
280,assam,whole year,sesamum,30,15,30,6.36,2169.32,23.73636363636364,1029.0,552.0,0.5364431486880467
281,assam,whole year,sweetpotato,90,20,120,4.84,2169.32,23.73636363636364,390.0,1170.0,3.0
282,assam,whole year,tapioca,50,50,50,5.62,2169.32,23.73636363636364,130.0,554.0,4.2615384615384615
283,assam,whole year,turmeric,25,60,100,4.94,2169.32,23.73636363636364,516.0,302.0,0.5852713178294574
284,assam,rabi,rice,80,40,40,5.34,127.68,20.8,56841.0,38596.0,0.679016906810225
285,assam,kharif,rice,80,40,40,5.4,1543.76,27.33333333333333,8278.0,7956.0,0.9611017153901908
286,assam,kharif,cotton,120,40,20,5.5,1543.76,27.33333333333333,115.0,43.0,0.3739130434782609
287,assam,kharif,jute,80,40,40,5.32,1543.76,27.33333333333333,96.0,917.0,9.552083333333334
288,assam,kharif,maize,80,40,20,5.64,1543.76,27.33333333333333,65.0,33.0,0.5076923076923077
289,assam,rabi,rapeseed,50,40,20,4.98,127.68,20.8,1020.0,641.0,0.6284313725490196
290,assam,rabi,wheat,60,30,30,6.6,127.68,20.8,35.0,45.0,1.2857142857142858
291,assam,summer,rice,80,40,40,5.62,497.88,25.03333333333333,7200.0,7843.0,1.0893055555555555
292,assam,whole year,arecanut,100,40,140,6.0,2169.32,23.73636363636364,4505.0,1058.0,0.234850166481687
293,assam,whole year,onion,120,60,65,5.98,2169.32,23.73636363636364,90.0,292.0,3.2444444444444445
294,assam,whole year,potato,180,60,90,5.04,2169.32,23.73636363636364,1295.0,6695.0,5.1698841698841695
295,assam,whole year,sesamum,30,15,30,6.58,2169.32,23.73636363636364,145.0,51.0,0.3517241379310344
296,assam,whole year,sweetpotato,90,20,120,4.94,2169.32,23.73636363636364,150.0,788.0,5.253333333333333
297,assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636363636364,30.0,122.0,4.066666666666666
298,assam,whole year,turmeric,25,60,100,4.9,2169.32,23.73636363636364,88.0,84.0,0.9545454545454546
299,assam,rabi,rice,80,40,40,5.68,127.68,20.8,88000.0,94250.0,1.0710227272727273
300,assam,kharif,rice,80,40,40,5.58,1543.76,27.33333333333333,68782.0,40252.0,0.5852112471286093
301,assam,kharif,cotton,120,40,20,5.5,1543.76,27.33333333333333,40.0,19.0,0.475
302,assam,kharif,jute,80,40,40,5.38,1543.76,27.33333333333333,10650.0,93783.0,8.805915492957746
303,assam,kharif,maize,80,40,20,5.56,1543.76,27.33333333333333,811.0,494.0,0.6091245376078915
304,assam,rabi,rapeseed,50,40,20,4.82,127.68,20.8,24378.0,11522.0,0.4726392649109853
305,assam,rabi,wheat,60,30,30,6.6,127.68,20.8,3665.0,4021.0,1.0971350613915416
306,assam,summer,rice,80,40,40,5.54,497.88,25.03333333333333,7767.0,8937.0,1.1506373117033604
307,assam,whole year,arecanut,100,40,140,6.06,2169.32,23.73636363636364,4325.0,1710.0,0.3953757225433526
308,assam,whole year,onion,120,60,65,6.0,2169.32,23.73636363636364,594.0,1485.0,2.5
309,assam,whole year,potato,180,60,90,4.94,2169.32,23.73636363636364,5196.0,29065.0,5.593725943033102
310,assam,whole year,sesamum,30,15,30,6.58,2169.32,23.73636363636364,928.0,572.0,0.6163793103448276
311,assam,whole year,sweetpotato,90,20,120,5.14,2169.32,23.73636363636364,424.0,1060.0,2.5
312,assam,whole year,tapioca,50,50,50,5.48,2169.32,23.73636363636364,235.0,933.0,3.970212765957447
313,assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,871.0,530.0,0.6084959816303099
314,assam,rabi,rice,80,40,40,5.4,127.68,20.8,93133.0,70404.0,0.7559511666111904
315,assam,kharif,rice,80,40,40,5.32,1543.76,27.33333333333333,12750.0,7036.0,0.551843137254902
316,assam,kharif,cotton,120,40,20,5.58,1543.76,27.33333333333333,12.0,5.0,0.4166666666666667
317,assam,kharif,jute,80,40,40,5.36,1543.76,27.33333333333333,205.0,1959.0,9.55609756097561
318,assam,kharif,maize,80,40,20,5.42,1543.76,27.33333333333333,512.0,479.0,0.935546875
319,assam,rabi,rapeseed,50,40,20,5.0,127.68,20.8,12525.0,5263.0,0.4201996007984032
320,assam,rabi,wheat,60,30,30,6.12,127.68,20.8,3500.0,4463.0,1.2751428571428571
321,assam,summer,rice,80,40,40,5.48,497.88,25.03333333333333,4525.0,3012.0,0.6656353591160221
322,assam,whole year,arecanut,100,40,140,5.88,2169.32,23.73636363636364,835.0,756.0,0.9053892215568864
323,assam,whole year,onion,120,60,65,5.94,2169.32,23.73636363636364,154.0,409.0,2.655844155844156
324,assam,whole year,potato,180,60,90,5.02,2169.32,23.73636363636364,2744.0,16121.0,5.875
325,assam,whole year,sesamum,30,15,30,6.54,2169.32,23.73636363636364,165.0,89.0,0.5393939393939394
326,assam,whole year,sweetpotato,90,20,120,4.82,2169.32,23.73636363636364,160.0,512.0,3.2
327,assam,whole year,tapioca,50,50,50,5.68,2169.32,23.73636363636364,28.0,104.0,3.7142857142857135
328,assam,whole year,turmeric,25,60,100,4.84,2169.32,23.73636363636364,362.0,233.0,0.643646408839779
329,assam,rabi,rice,80,40,40,5.5,127.68,20.8,44725.0,38042.0,0.8505757406372275
330,assam,kharif,rice,80,40,40,5.58,1543.76,27.33333333333333,62078.0,25030.0,0.4032024227584652
331,assam,kharif,cotton,120,40,20,5.44,1543.76,27.33333333333333,13.0,6.0,0.4615384615384615
332,assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333333333,22734.0,181165.0,7.968901205243248
333,assam,kharif,maize,80,40,20,5.44,1543.76,27.33333333333333,267.0,160.0,0.599250936329588
334,assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,15510.0,7338.0,0.4731141199226306
335,assam,rabi,wheat,60,30,30,6.3,127.68,20.8,18270.0,25101.0,1.3738916256157636
336,assam,summer,rice,80,40,40,5.58,497.88,25.03333333333333,21085.0,15466.0,0.7335072326298316
337,assam,whole year,arecanut,100,40,140,6.14,2169.32,23.73636363636364,2210.0,979.0,0.4429864253393665
338,assam,whole year,onion,120,60,65,6.08,2169.32,23.73636363636364,1092.0,2839.0,2.59981684981685
339,assam,whole year,potato,180,60,90,5.04,2169.32,23.73636363636364,5896.0,48613.0,8.245081411126188
340,assam,whole year,sesamum,30,15,30,6.44,2169.32,23.73636363636364,1823.0,912.0,0.5002742731760834
341,assam,whole year,sweetpotato,90,20,120,5.04,2169.32,23.73636363636364,3009.0,12637.0,4.199734130940512
342,assam,whole year,tapioca,50,50,50,5.36,2169.32,23.73636363636364,159.0,502.0,3.157232704402516
343,assam,whole year,turmeric,25,60,100,4.92,2169.32,23.73636363636364,455.0,341.0,0.7494505494505495
344,assam,rabi,rice,80,40,40,5.6,127.68,20.8,54249.0,34696.0,0.6395693929842025
345,assam,kharif,rice,80,40,40,5.4,1543.76,27.33333333333333,10448.0,13674.0,1.3087672281776417
346,assam,kharif,cotton,120,40,20,5.32,1543.76,27.33333333333333,20.0,9.0,0.45
347,assam,kharif,jute,80,40,40,5.52,1543.76,27.33333333333333,26.0,248.0,9.538461538461538
348,assam,kharif,maize,80,40,20,5.6,1543.76,27.33333333333333,500.0,268.0,0.536
349,assam,rabi,rapeseed,50,40,20,5.14,127.68,20.8,12911.0,11349.0,0.8790178917202386
350,assam,rabi,wheat,60,30,30,6.7,127.68,20.8,887.0,1040.0,1.172491544532131
351,assam,summer,rice,80,40,40,5.5,497.88,25.03333333333333,314.0,376.0,1.197452229299363
352,assam,whole year,arecanut,100,40,140,6.06,2169.32,23.73636363636364,3378.0,2615.0,0.7741267021906454
353,assam,whole year,onion,120,60,65,6.12,2169.32,23.73636363636364,33.0,51.0,1.5454545454545454
354,assam,whole year,potato,180,60,90,5.14,2169.32,23.73636363636364,2347.0,13028.0,5.5509160630592245
355,assam,whole year,sesamum,30,15,30,6.58,2169.32,23.73636363636364,288.0,157.0,0.5451388888888888
356,assam,whole year,sweetpotato,90,20,120,5.04,2169.32,23.73636363636364,108.0,237.0,2.1944444444444446
357,assam,whole year,tapioca,50,50,50,5.66,2169.32,23.73636363636364,14.0,56.0,4.0
358,assam,whole year,turmeric,25,60,100,5.08,2169.32,23.73636363636364,395.0,225.0,0.569620253164557
359,assam,rabi,rice,80,40,40,5.52,127.68,20.8,77456.0,88908.0,1.1478516835364594
360,assam,kharif,rice,80,40,40,5.32,1543.76,27.33333333333333,5984.0,5393.0,0.9012366310160428
361,assam,kharif,cotton,120,40,20,5.4,1543.76,27.33333333333333,398.0,187.0,0.4698492462311557
362,assam,kharif,jute,80,40,40,5.6,1543.76,27.33333333333333,150.0,1433.0,9.553333333333333
363,assam,kharif,maize,80,40,20,5.6,1543.76,27.33333333333333,1299.0,974.0,0.7498075442648191
364,assam,rabi,rapeseed,50,40,20,4.82,127.68,20.8,2100.0,867.0,0.4128571428571428
365,assam,rabi,wheat,60,30,30,6.11,127.68,20.8,56.0,73.0,1.3035714285714286
366,assam,summer,rice,80,40,40,5.46,497.88,25.03333333333333,52.0,62.0,1.1923076923076923
367,assam,whole year,arecanut,100,40,140,5.9,2169.32,23.73636363636364,360.0,264.0,0.7333333333333333
368,assam,whole year,onion,120,60,65,6.1,2169.32,23.73636363636364,14.0,20.0,1.4285714285714286
369,assam,whole year,potato,180,60,90,4.94,2169.32,23.73636363636364,220.0,1964.0,8.927272727272728
370,assam,whole year,sesamum,30,15,30,6.48,2169.32,23.73636363636364,512.0,256.0,0.5
371,assam,whole year,sweetpotato,90,20,120,4.96,2169.32,23.73636363636364,40.0,196.0,4.9
372,assam,whole year,tapioca,50,50,50,5.44,2169.32,23.73636363636364,65.0,325.0,5.0
373,assam,whole year,turmeric,25,60,100,5.02,2169.32,23.73636363636364,211.0,108.0,0.5118483412322274
374,assam,rabi,rice,80,40,40,5.46,127.68,20.8,8117.0,10606.0,1.3066403843784649
375,assam,kharif,rice,80,40,40,5.62,1543.76,27.33333333333333,22550.0,17189.0,0.7622616407982261
376,assam,kharif,cotton,120,40,20,5.62,1543.76,27.33333333333333,12.0,4.0,0.3333333333333333
377,assam,kharif,jute,80,40,40,5.68,1543.76,27.33333333333333,4000.0,36489.0,9.12225
378,assam,kharif,maize,80,40,20,5.46,1543.76,27.33333333333333,231.0,134.0,0.5800865800865801
379,assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,3710.0,2278.0,0.6140161725067386
380,assam,rabi,wheat,60,30,30,6.5,127.68,20.8,4720.0,7722.0,1.6360169491525425
381,assam,summer,rice,80,40,40,5.34,497.88,25.03333333333333,7416.0,9225.0,1.2439320388349515
382,assam,whole year,arecanut,100,40,140,6.08,2169.32,23.73636363636364,2296.0,1666.0,0.725609756097561
383,assam,whole year,onion,120,60,65,6.0,2169.32,23.73636363636364,350.0,691.0,1.9742857142857144
384,assam,whole year,potato,180,60,90,5.18,2169.32,23.73636363636364,955.0,6936.0,7.26282722513089
385,assam,whole year,sesamum,30,15,30,6.62,2169.32,23.73636363636364,595.0,225.0,0.3781512605042016
386,assam,whole year,sweetpotato,90,20,120,4.88,2169.32,23.73636363636364,422.0,1379.0,3.2677725118483414
387,assam,whole year,tapioca,50,50,50,5.6,2169.32,23.73636363636364,155.0,744.0,4.8
388,assam,whole year,turmeric,25,60,100,5.04,2169.32,23.73636363636364,272.0,135.0,0.4963235294117647
389,assam,rabi,rice,80,40,40,5.58,127.68,20.8,41750.0,32789.0,0.7853652694610779
390,assam,kharif,rice,80,40,40,5.36,1543.76,27.33333333333333,4427.0,3110.0,0.7025073413146601
391,assam,kharif,cotton,120,40,20,5.48,1543.76,27.33333333333333,10.0,4.0,0.4
392,assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333333333,919.0,9629.0,10.477693144722524
393,assam,kharif,maize,80,40,20,5.54,1543.76,27.33333333333333,246.0,133.0,0.540650406504065
394,assam,rabi,rapeseed,50,40,20,5.18,127.68,20.8,8752.0,5848.0,0.6681901279707495
395,assam,rabi,wheat,60,30,30,6.6,127.68,20.8,759.0,687.0,0.9051383399209486
396,assam,summer,rice,80,40,40,5.38,497.88,25.03333333333333,103.0,89.0,0.8640776699029126
397,assam,whole year,arecanut,100,40,140,6.02,2169.32,23.73636363636364,4731.0,2787.0,0.5890932149651237
398,assam,whole year,onion,120,60,65,6.0,2169.32,23.73636363636364,163.0,518.0,3.177914110429448
399,assam,whole year,potato,180,60,90,5.1,2169.32,23.73636363636364,1496.0,10059.0,6.723930481283422
400,assam,whole year,sesamum,30,15,30,6.68,2169.32,23.73636363636364,186.0,94.0,0.5053763440860215
401,assam,whole year,sweetpotato,90,20,120,5.1,2169.32,23.73636363636364,101.0,253.0,2.504950495049505
402,assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636363636364,5.0,20.0,4.0
403,assam,whole year,turmeric,25,60,100,5.08,2169.32,23.73636363636364,247.0,75.0,0.3036437246963562
404,assam,rabi,rice,80,40,40,5.32,127.68,20.8,77675.0,100960.0,1.2997747022851625
405,assam,kharif,rice,80,40,40,5.68,1543.76,27.33333333333333,6500.0,8907.0,1.3703076923076922
406,assam,kharif,cotton,120,40,20,5.68,1543.76,27.33333333333333,60.0,23.0,0.3833333333333333
407,assam,kharif,jute,80,40,40,5.34,1543.76,27.33333333333333,35.0,334.0,9.542857142857144
408,assam,kharif,maize,80,40,20,5.38,1543.76,27.33333333333333,12.0,5.0,0.4166666666666667
409,assam,rabi,rapeseed,50,40,20,4.9,127.68,20.8,1175.0,710.0,0.6042553191489362
410,assam,summer,rice,80,40,40,5.52,497.88,25.03333333333333,750.0,866.0,1.1546666666666667
411,assam,whole year,arecanut,100,40,140,5.9,2169.32,23.73636363636364,2400.0,2164.0,0.9016666666666666
412,assam,whole year,onion,120,60,65,6.18,2169.32,23.73636363636364,51.0,97.0,1.9019607843137252
413,assam,whole year,potato,180,60,90,5.06,2169.32,23.73636363636364,1250.0,3519.0,2.8152
414,assam,whole year,sesamum,30,15,30,6.68,2169.32,23.73636363636364,50.0,20.0,0.4
415,assam,whole year,sweetpotato,90,20,120,4.96,2169.32,23.73636363636364,80.0,311.0,3.8875
416,assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636363636364,5.0,22.0,4.4
417,assam,whole year,turmeric,25,60,100,5.18,2169.32,23.73636363636364,115.0,58.0,0.5043478260869565
418,assam,rabi,rice,80,40,40,5.6,127.68,20.8,35500.0,35504.0,1.000112676056338
419,assam,kharif,rice,80,40,40,5.62,1543.76,27.33333333333333,5370.0,4670.0,0.8696461824953445
420,assam,kharif,cotton,120,40,20,5.32,1543.76,27.33333333333333,3.0,1.0,0.3333333333333333
421,assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333333333,125.0,1195.0,9.56
422,assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333333333,52.0,27.0,0.5192307692307693
423,assam,rabi,rapeseed,50,40,20,5.04,127.68,20.8,9950.0,6313.0,0.6344723618090452
424,assam,rabi,wheat,60,30,30,6.12,127.68,20.8,2100.0,2540.0,1.2095238095238094
425,assam,summer,rice,80,40,40,5.44,497.88,25.03333333333333,9560.0,11452.0,1.197907949790795
426,assam,whole year,arecanut,100,40,140,6.02,2169.32,23.73636363636364,2700.0,3135.0,1.1611111111111112
427,assam,whole year,onion,120,60,65,6.08,2169.32,23.73636363636364,140.0,308.0,2.2
428,assam,whole year,potato,180,60,90,5.04,2169.32,23.73636363636364,2950.0,16651.0,5.644406779661017
429,assam,whole year,sesamum,30,15,30,6.5,2169.32,23.73636363636364,125.0,56.0,0.448
430,assam,whole year,sweetpotato,90,20,120,4.94,2169.32,23.73636363636364,60.0,174.0,2.9
431,assam,whole year,tapioca,50,50,50,5.32,2169.32,23.73636363636364,5.0,25.0,5.0
432,assam,whole year,turmeric,25,60,100,4.86,2169.32,23.73636363636364,260.0,164.0,0.6307692307692307
433,assam,rabi,rice,80,40,40,5.52,127.68,20.8,84250.0,85639.0,1.016486646884273
434,assam,kharif,rice,80,40,40,5.46,1543.76,27.33333333333333,52303.0,38310.0,0.7324627650421582
435,assam,kharif,cotton,120,40,20,5.56,1543.76,27.33333333333333,100.0,48.0,0.48
436,assam,kharif,jute,80,40,40,5.66,1543.76,27.33333333333333,6445.0,48996.0,7.602172226532195
437,assam,kharif,maize,80,40,20,5.62,1543.76,27.33333333333333,400.0,248.0,0.62
438,assam,rabi,rapeseed,50,40,20,5.0,127.68,20.8,14704.0,7479.0,0.5086371055495104
439,assam,rabi,wheat,60,30,30,6.12,127.68,20.8,6442.0,7614.0,1.1819310773051848
440,assam,summer,rice,80,40,40,5.34,497.88,25.03333333333333,20849.0,27883.0,1.3373782915247734
441,assam,whole year,arecanut,100,40,140,6.14,2169.32,23.73636363636364,5611.0,3395.0,0.6050614863660666
442,assam,whole year,onion,120,60,65,6.16,2169.32,23.73636363636364,528.0,1454.0,2.753787878787879
443,assam,whole year,potato,180,60,90,4.84,2169.32,23.73636363636364,8059.0,84763.0,10.517806179426728
444,assam,whole year,sesamum,30,15,30,6.32,2169.32,23.73636363636364,1674.0,687.0,0.4103942652329749
445,assam,whole year,sweetpotato,90,20,120,5.1,2169.32,23.73636363636364,806.0,2009.0,2.4925558312655087
446,assam,whole year,tapioca,50,50,50,5.44,2169.32,23.73636363636364,237.0,853.0,3.59915611814346
447,assam,whole year,turmeric,25,60,100,5.14,2169.32,23.73636363636364,913.0,793.0,0.8685651697699891
448,assam,rabi,rice,80,40,40,5.32,127.68,20.8,104645.0,108106.0,1.0330737254527211
449,assam,kharif,rice,80,40,40,5.6,1543.76,27.33333333333333,10354.0,7833.0,0.7565192196252656
450,assam,kharif,cotton,120,40,20,5.6,1543.76,27.33333333333333,694.0,336.0,0.484149855907781
451,assam,kharif,jute,80,40,40,5.32,1543.76,27.33333333333333,2093.0,28710.0,13.717152412804587
452,assam,kharif,maize,80,40,20,5.44,1543.76,27.33333333333333,10585.0,9222.0,0.8712328767123287
453,assam,rabi,rapeseed,50,40,20,4.94,127.68,20.8,16975.0,8939.0,0.5265979381443299
454,assam,rabi,wheat,60,30,30,6.12,127.68,20.8,1797.0,2706.0,1.5058430717863105
455,assam,summer,rice,80,40,40,5.44,497.88,25.03333333333333,160.0,192.0,1.2
456,assam,whole year,arecanut,100,40,140,6.18,2169.32,23.73636363636364,1213.0,988.0,0.8145094806265457
457,assam,whole year,onion,120,60,65,5.98,2169.32,23.73636363636364,192.0,398.0,2.0729166666666665
458,assam,whole year,potato,180,60,90,4.96,2169.32,23.73636363636364,836.0,7463.0,8.927033492822966
459,assam,whole year,sesamum,30,15,30,6.32,2169.32,23.73636363636364,2313.0,1413.0,0.6108949416342413
460,assam,whole year,sweetpotato,90,20,120,4.84,2169.32,23.73636363636364,236.0,786.0,3.330508474576271
461,assam,whole year,tapioca,50,50,50,5.62,2169.32,23.73636363636364,279.0,1480.0,5.304659498207886
462,assam,whole year,turmeric,25,60,100,5.12,2169.32,23.73636363636364,361.0,263.0,0.7285318559556787
463,assam,rabi,rice,80,40,40,5.6,127.68,20.8,110191.0,110704.0,1.00465555263134
464,assam,kharif,rice,80,40,40,5.64,1543.76,27.33333333333333,7332.0,8936.0,1.2187670485542823
465,assam,kharif,cotton,120,40,20,5.52,1543.76,27.33333333333333,36.0,15.0,0.4166666666666667
466,assam,kharif,jute,80,40,40,5.58,1543.76,27.33333333333333,64.0,612.0,9.5625
467,assam,kharif,maize,80,40,20,5.36,1543.76,27.33333333333333,5.0,3.0,0.6
468,assam,rabi,rapeseed,50,40,20,5.1,127.68,20.8,652.0,361.0,0.553680981595092
469,assam,summer,rice,80,40,40,5.32,497.88,25.03333333333333,4552.0,2983.0,0.6553163444639719
470,assam,whole year,arecanut,100,40,140,5.86,2169.32,23.73636363636364,2035.0,1330.0,0.6535626535626535
471,assam,whole year,onion,120,60,65,5.84,2169.32,23.73636363636364,36.0,111.0,3.083333333333333
472,assam,whole year,potato,180,60,90,5.1,2169.32,23.73636363636364,2000.0,9308.0,4.654
473,assam,whole year,sesamum,30,15,30,6.5,2169.32,23.73636363636364,42.0,19.0,0.4523809523809524
474,assam,whole year,sweetpotato,90,20,120,4.9,2169.32,23.73636363636364,66.0,251.0,3.803030303030303
475,assam,whole year,tapioca,50,50,50,5.52,2169.32,23.73636363636364,7.0,30.0,4.285714285714286
476,assam,whole year,turmeric,25,60,100,5.02,2169.32,23.73636363636364,120.0,55.0,0.4583333333333333
477,assam,rabi,rice,80,40,40,5.5,127.68,20.8,61520.0,71060.0,1.1550715214564369
478,assam,kharif,rice,80,40,40,5.5,1543.76,27.33333333333333,31005.0,16292.0,0.5254636348975972
479,assam,kharif,jute,80,40,40,5.48,1543.76,27.33333333333333,5225.0,52072.0,9.965933014354068
480,assam,kharif,maize,80,40,20,5.46,1543.76,27.33333333333333,770.0,400.0,0.5194805194805194
481,assam,rabi,rapeseed,50,40,20,4.96,127.68,20.8,18910.0,11361.0,0.6007932310946589
